mean_accel_x,std_accel_x,max_accel_x,min_accel_x,mean_accel_y,std_accel_y,max_accel_y,min_accel_y,mean_accel_z,std_accel_z,max_accel_z,min_accel_z,mean_gyro_x,std_gyro_x,max_gyro_x,min_gyro_x,mean_gyro_y,std_gyro_y,max_gyro_y,min_gyro_y,mean_gyro_z,std_gyro_z,max_gyro_z,min_gyro_z,label
0.883159426,4.471468084207209,13.655,-6.2011,-0.5139448969999999,2.1881653231760345,2.692,-8.3538,-1.0560151699999998,2.372917544276308,5.3292,-7.1461,0.06101988200000001,0.34728185114870225,0.7018,-1.4087,0.25736341599999996,0.44176912816598546,1.7324,-0.69638,-0.037568190999999994,0.3580119799125027,0.75404,-0.86903,5
-1.2705594000000002,9.523141439495793,28.684,-12.962,0.48653123,2.7967112943547554,8.5222,-4.3675,1.4408461,3.858807712887256,9.9591,-9.3853,-0.05621878999999999,0.668864049676496,1.2082,-1.6067,-0.24789055499999996,0.8837120705098621,2.6426,-1.6347,0.030990793000000006,0.5567986879777351,1.1053,-1.4866,5
2.14129245,11.00662033488162,28.491,-14.931,-0.26542299,4.110197202754188,11.414,-10.676,-0.4865009,6.146837919829243,14.665,-16.291,0.07026200899999999,0.6685561319959424,1.342,-1.4839,0.20796708000000003,1.4284839766462218,4.3585,-1.7086,-0.09693375199999998,0.8019048929078574,1.7369,-2.9124,5
0.5053529292929293,10.56247811637953,29.832,-16.367,-0.6004330303030303,4.219069246196235,10.266,-12.544,-1.14862101010101,6.116034377094945,11.342,-18.024,-0.04617201616161616,0.766784571811399,1.3499,-1.5786,-0.10333738989898984,1.3042898833445404,4.9297,-2.3335,0.11485069696969699,0.8185697105665648,1.6722,-2.4249,5
-0.0008483599999998503,12.415903446944501,30.093,-19.739,-0.43587857999999996,5.122719607099346,11.994,-16.993,-0.42182690000000006,8.859238702890977,14.329,-29.134,-0.035607169999999994,0.7027575175833556,1.4513,-1.512,0.07885867,2.198080702388975,6.3982,-4.0983,-0.06352426000000001,0.8852472697756743,2.0808,-3.4426,5
-0.715412,10.866925813862627,30.216,-15.685,-0.7889957849999999,3.5799575675892945,9.0014,-10.133,-1.8945434000000003,7.3721899405311815,15.188,-28.845,0.11752355000000003,0.6770259073739666,1.4562,-1.6971,-0.149694165,1.7986938646251274,7.3163,-3.5192,0.05910233900000002,0.5839982214836755,1.4187,-1.8525,5
1.2996142799999992,10.659560058145612,29.894,-17.612,-0.9150216,4.6777168827157425,9.7131,-12.278,-2.1415204859999997,6.3018092290420435,13.043,-20.526,-0.102576563,0.6116208887806698,1.2626,-1.3324,-0.02990042399999999,1.7043071252883737,6.5259,-2.4874,0.0034502200000000004,0.739371215963104,1.6789,-2.304,5
1.1350083,12.198209650976404,30.464,-16.139,-0.5142420949999998,3.298190373729838,7.1065,-8.3544,-2.0815962299999997,7.491473505819468,13.28,-29.737,0.04294470719999999,0.552959924735042,1.0915,-1.4631,0.15078429599999998,1.9633240904941427,6.5919,-2.7697,-0.06242916999999999,0.6733200949065984,1.4578,-2.489,5
-0.46282680000000004,10.183616124778775,30.152,-15.241,-0.20196351999999998,3.6113611857040646,8.6031,-10.794,-1.13843415,7.306743993149507,15.757,-24.089,-0.06069966000000001,0.7113592211648961,1.3481,-1.7252,-0.07640554000000001,1.847211496092314,5.8087,-3.1405,0.07381734599999998,0.7270785705897876,1.9489,-2.8433,5
-0.7552349629629629,10.690393032951757,19.603,-17.049,-0.4771207407407407,4.801512947063125,7.9667,-6.4955,-2.5744507407407404,5.796791573353266,7.314,-15.189,-0.10395503703703704,0.578669910646388,0.90522,-0.97075,-0.6295680370370371,1.4925882251280695,4.5907,-2.3109,-0.09574255555555557,0.3862253308787634,0.51641,-1.3107,5
0.19218062,2.9819077842788606,8.9442,-3.7954,0.226009459,1.3298770895046077,4.8073,-1.8726,-0.9065809089999999,2.117875025572155,4.5282,-5.4067,0.082789798,0.5420081584339018,1.7177,-0.99824,0.304455042,0.3701626304356029,0.92852,-0.43982,-0.10683464800000002,0.2658077259923734,0.62515,-0.70959,5
1.1791718000000002,9.273311283888713,18.312,-14.308,-0.5541475398000001,3.836769891790628,7.9959,-8.8234,0.62390777,5.002859009167579,10.079,-11.858,-0.004879101999999996,0.7304271329122584,1.2986,-1.6201,-0.20169878000000005,1.0842231532876534,2.9163,-2.2333,0.122998487,0.6560552720315597,1.539,-1.588,5
0.11198824000000018,12.112269083425383,29.667,-17.39,0.5385604,4.206265144400171,8.7271,-8.8231,1.2706919699999997,6.902654603081061,15.076,-16.482,-0.111128312,0.5862531415832235,0.79404,-1.5688,0.09584593999999999,1.806668151447717,5.9608,-2.1942,-0.023694919999999984,0.6888735210001212,1.4907,-1.902,5
-0.6875362999999999,11.017267507913502,29.952,-18.304,-0.03381570000000002,4.116739660513528,8.7978,-13.788,-0.3721546699999999,7.050718666465692,13.102,-19.728,0.08283294949999999,0.7315135002031484,1.5472,-1.4753,-0.17838096300000003,1.9229619601732195,5.2822,-3.1325,0.09541206229999999,0.6472338702528672,1.6459,-2.1421,5
1.9100597507000001,10.70898128248271,30.631,-15.967,-0.8670777999999999,4.465335226629431,8.5591,-11.566,-3.3297178300000008,6.5976315735292985,11.257,-20.958,-0.05429932299999999,0.6907782300009571,1.4758,-1.5999,-0.018408329999999976,1.730506600393047,4.871,-3.0403,-0.052154683999999986,0.7503800882925569,1.4315,-2.2575,5
1.0143887999999999,12.456038966207489,30.633,-15.846,-0.8444190500000001,4.142162767127107,8.8372,-12.21,-1.8897498000000001,7.262435617643028,11.085,-22.978,-0.05360956100000002,0.7957915962963102,1.3499,-1.9866,0.08951502000000001,2.0360852487982566,5.7855,-2.6438,-0.080285983,0.7429498862600896,1.5976,-2.1457,5
-0.399269814,11.077406793149718,30.601,-15.716,-0.41180198000000007,4.030202132729723,9.3445,-14.705,-1.8949258,8.446735306443882,21.087,-38.532,0.062708895,0.8116935996792454,1.2161,-2.3165,-0.022137387999999997,2.09576565848396,8.1654,-3.7733,0.044790687999999995,0.7097772328285556,1.2953,-2.2416,5
1.23671853,10.97853775052363,30.167,-16.787,-0.5715710000000002,4.850945760916582,9.1261,-12.694,-3.0243584899999996,6.246428224967323,10.776,-17.896,-0.03146901,0.7475206357734084,1.7421,-1.2334,-0.17664946,1.7030099994547592,4.1478,-2.623,0.026284787000000014,0.7288966702625566,2.0063,-2.3137,5
1.6968626000000002,11.93776156195542,30.828,-16.874,-1.1707315,4.242310646306611,9.7672,-8.1436,-2.7813297,8.465381062649904,12.913,-32.168,-0.11229029000000003,0.7401814103764255,1.3511,-1.672,0.20895112000000005,2.2070544157609584,7.0873,-3.1857,-0.045917150000000004,0.7346180939229425,1.7174,-2.0584,5
-0.2230350000000001,11.199218516022048,30.379,-15.102,-0.36157275,3.183675804415248,6.3297,-10.084,-2.304409527,6.360102598807624,9.5423,-19.622,0.08158649999999998,0.5832517425850305,1.2375,-1.198,-0.03223938699999999,1.8720346705874225,5.7037,-2.543,0.05602930500000001,0.6349688233046952,1.0387,-2.1671,5
1.0630696,9.059916047043476,30.008,-14.545,-1.113555095,2.969139741877036,5.7623,-8.1743,-2.8279298000000006,6.650491478902402,11.324,-19.343,0.078924276,0.5233334026732156,1.1569,-1.2047,-0.09974698299999997,1.772810398335179,5.6737,-2.6127,0.001330679999999994,0.48052772765507623,1.4907,-1.2197,5
0.09478103448275876,13.262447971134337,29.955,-15.354,0.07220862068965518,3.183824656469148,3.9479,-8.1579,0.12720689655172415,7.323292315681668,8.9501,-20.645,0.12078110344827585,0.6103400662423101,1.0714,-1.2713,-0.07904900000000001,2.553696911779022,6.8625,-3.0152,-0.12404748275862065,0.4492807784493394,0.92264,-0.62835,5
-0.023299889999999986,1.7976365207262015,6.9994,-2.6954,0.18166724199999998,1.1763978956707448,4.9198,-1.8423,-0.8152134700000001,1.7448094014314819,4.532,-3.785,0.175605616,0.4086111470569026,1.3402,-0.55903,0.28852403379999997,0.28856749081830196,0.94074,-0.23518,-0.07589989299999998,0.19978546553732962,0.27268,-0.47197,5
1.2975794999999999,9.067099323097764,19.365,-14.922,-0.72093747,3.310015026768021,6.5056,-6.5409,0.15938424000000004,4.813702328387897,11.243,-7.9542,-0.142032993,0.7294421270131569,1.4391,-1.4155,-0.18825768,1.1667402993450062,4.138,-1.912,0.07166765499999998,0.5461497580920859,1.1859,-1.3913,5
-0.1973971000000001,11.536567652032726,29.945,-15.372,-0.12253391000000002,4.970544931196454,11.442,-14.044,-0.1857017988999999,6.274051941001976,13.957,-12.664,-0.059425940000000003,0.6472221120379191,0.99135,-1.3428,0.05035258079999999,1.7078628394004893,4.5235,-3.1545,0.011655269999999994,0.7064288374537808,1.707,-1.6955,5
-0.16033939999999997,11.266202561535684,29.87,-17.045,-0.3795001599999999,3.620468927455026,7.9233,-10.959,-1.8888513700000003,6.4508700752221,15.145,-15.571,0.010677295799999995,0.6550883791218239,1.1563,-1.9066,-0.27584290899999997,1.6762906630124987,5.2486,-2.8521,0.030409853000000004,0.6452396507306893,1.9574,-1.6729,5
1.8915437099999997,10.889772393357664,30.313,-17.152,-1.0249564,4.898950683482638,8.4881,-12.685,-2.9764955699999995,6.643299078486978,9.3265,-24.071,-0.028820841,0.6678555563935712,1.2546,-1.4008,0.17644824,1.8554441426537647,5.9223,-2.7788,-0.036701717,0.7131405877707316,1.2152,-2.2099,5
0.5378759,12.60036026796325,30.782,-13.305,-0.73106511,5.233935762708239,10.649,-16.413,-1.8025206699999996,7.350798492587984,12.685,-22.589,0.08889125000000002,0.727630059938405,1.2259,-1.5694,0.06293624499999999,2.297816979604977,6.8185,-3.1814,-0.014361331000000003,0.7585230438592352,1.3338,-2.1824,5
-0.49055734999999984,11.314076060877548,30.545,-15.79,-1.1855431300000001,4.00377716473886,5.8368,-11.068,-2.2510246599999997,7.351315724894384,11.664,-22.949,0.02556612000000001,0.6633388940092535,1.138,-1.3678,-0.16352559,1.9643205287863785,6.9608,-2.4508,0.03938803900000001,0.6210674447915,1.7479,-1.7982,5
1.019475393939394,11.33448937005932,30.132,-15.37,-1.217773292929293,4.559910180658327,8.5341,-13.666,-2.7622517979797983,7.280981497537886,10.742,-27.777,-0.07848554545454547,0.6809990828399419,1.2479,-1.548,-0.05675581717171715,2.19219251645513,7.0482,-3.2425,-0.010837376464646472,0.6710336452479457,1.2452,-2.1567,5
1.24662994,11.910416008496535,30.314,-16.24,-1.0036985999999999,4.101646256946505,8.7354,-11.041,-2.0051871,7.300937975090859,10.744,-22.842,-0.015233679000000009,0.7611547036886036,1.739,-1.4008,0.20153810999999994,2.101537717899496,6.0409,-2.777,-0.006566515000000011,0.6685620999200089,1.3118,-2.0633,5
-0.9881242,10.407570127452168,30.109,-15.717,-0.6737632300000002,3.7844345509141504,7.1621,-11.522,-1.5271175499999998,7.882948871924252,14.543,-32.929,0.061092094999999985,0.6873656663134395,1.4171,-1.3318,-0.13830043999999997,1.997696716569917,7.4959,-3.4202,0.0321203357,0.5818711091636372,1.3234,-2.3705,5
1.98235911,10.34529160955961,29.936,-14.372,-1.5528596900000002,3.1643374534056212,5.4181,-8.5952,-2.8878044999999997,6.311724039977592,10.664,-17.452,-0.15820231399999998,0.6189553710505274,1.2253,-1.1235,0.08992715999999996,1.8653305630256076,4.9498,-2.4306,-0.004049164300000006,0.5944653565703283,1.3118,-2.1738,5
-0.6455664000000002,10.075238251714902,29.93,-13.871,-0.3281004,2.868066033472811,6.3283,-7.1107,-0.2805076800000001,7.17672265328167,14.712,-24.29,0.026296974999999997,0.5568796462794723,1.2094,-0.92616,0.00147168999999999,2.072351514603868,6.4397,-3.1991,-0.01774565399999999,0.4929159606031882,1.3686,-1.621,5
0.8834023999999997,11.138019428501895,29.615,-15.207,-0.6255084,2.3837498472621523,3.3206,-6.5343,-3.5305523999999995,6.998662694506525,7.0502,-18.573,-0.40875372,0.4931422741562114,0.27358,-1.1393,-0.8338515999999998,1.7574584259679278,2.069,-2.9395,0.15287568,0.31275415380424604,0.76565,-0.46586,5
-0.3819673389999999,2.7817317244930226,12.039,-5.5203,0.08651557,0.9888673792666139,2.6767,-2.3062,-0.8195218,2.3921207753282925,3.5147,-11.498,0.0497487825,0.23391044759801313,0.5723,-0.58346,0.167963783,0.5052085903101486,2.0989,-0.37629,-0.12872752000000004,0.33629586647062254,0.82857,-1.147,5
0.07618420000000004,8.315750058775613,15.899,-16.436,0.19497890000000007,2.6465009245031883,5.9963,-4.73,0.7927811499999998,4.521664585830584,11.618,-6.8497,0.14296664799999997,0.605280878833726,1.2308,-1.212,-0.165306019,1.013171786993731,2.7562,-1.9059,0.065771436,0.4450423845118479,1.0686,-0.8617,5
1.4664955,10.060353164084136,29.708,-15.394,-0.4345617399999999,4.024957658863515,9.2281,-9.9704,-0.8604811299999997,7.33888550228413,12.976,-16.394,-0.12803209,0.5860718507661553,1.1044,-1.5309,-0.07007404999999997,1.8406612090201782,5.5399,-2.6744,-0.0027606083000000013,0.6750062040358736,1.3118,-1.9515,5
1.1790010000000002,12.096514446953407,30.301,-16.636,-0.5969679099999999,4.629225474071446,9.721,-10.977,-2.05465209,6.866051317159016,11.113,-17.855,-0.02245490000000002,0.5344618750285566,1.0769,-1.1742,0.12292675999999997,2.0060848993457263,5.4862,-2.5601,-0.07525146900000002,0.7271711148718364,1.7235,-1.8122,5
0.8924174000000002,11.211312276175816,31.314,-15.563,-0.68524563,4.60914231505519,10.489,-8.5535,-2.96952819,7.353092969811454,9.8732,-23.253,0.06406157000000001,0.7132573145554083,1.3066,-1.8302,0.007929499999999987,2.1497331574235,6.4178,-2.9835,0.037157692000000006,0.7043362635138918,1.4058,-2.2838,5
-0.05243832999999989,11.057416585238641,31.46,-14.494,-1.1465371,4.3168271160873095,7.6794,-11.807,-3.38089067,7.578986494347971,10.258,-25.658,-0.05396428600000001,0.6604997159008541,1.3371,-1.2517,-0.13532806000000006,2.1498836843326603,6.4605,-3.5491,-0.03996196739999999,0.5512562474856659,1.2751,-1.7847,5
2.8440687,11.837269339426665,31.814,-16.826,-0.9337642099999998,4.358519350245624,8.6505,-12.097,-4.908769469999999,6.252810077973231,8.0037,-18.449,0.01796479,0.7055084360740288,1.4458,-1.3813,0.02180260000000002,1.9705982057784928,5.8729,-2.9493,0.033670532,0.668371356564355,1.7125,-2.0089,5
2.785173465346535,11.707109788351643,32.482,-14.845,-1.5430351386138614,4.195457780232283,7.9571,-10.601,-4.866256049504951,6.872748350742119,8.9389,-20.533,-0.041999247524752474,0.5699303687528574,1.1074,-1.0031,0.16920967326732675,2.02545408029497,5.6383,-2.7807,-0.004183421782178211,0.6656475105582204,1.437,-2.2282,5
0.30760190000000004,11.07007209289252,32.037,-13.339,-0.29521514,3.267324903561177,6.5239,-7.6232,-3.769919899999999,6.5952214945659975,7.2798,-19.826,-0.04730665,0.6626204954103105,1.2186,-1.2701,-0.02747267000000002,2.104919181473131,5.9126,-2.5491,0.0019413949999999925,0.56110979466291,1.3386,-1.9961,5
2.1898216299999995,11.388308491720283,31.408,-14.063,-0.96226878,3.003136473680646,5.3898,-8.4543,-4.38565516,6.64350061843371,8.385,-19.82,0.209955153,0.6234505210917279,1.3811,-1.0691,-0.20990936,1.989892856765193,5.6291,-3.576,0.020842871,0.5357076513387057,0.92142,-2.012,5
0.9423014155844158,9.295444128999776,29.742,-14.228,-0.8341368051948052,3.703581696465296,6.6789,-13.841,-0.321645025974026,6.040186062330892,14.954,-19.763,1.5043459662337664,0.9322697331519703,2.8117,-1.482,-0.09113277922077923,1.8804990747642782,7.2699,-3.5662,-0.28040044155844157,0.7843183510449913,1.2604,-3.3785,5
0.8990664510000002,4.337167329877543,12.62,-4.6951,-0.16189020199999998,2.06738868879543,5.0751,-4.8914,-0.9530954799999999,2.652230689615599,5.5138,-6.7854,0.032680416000000004,0.6517346902580451,1.9724,-1.5474,0.42049492000000016,0.4489397452822309,1.3763,-0.7593,-0.007617429999999994,0.35931810773610573,0.65264,-0.76213,5
-0.5641314999999999,9.490782626799986,20.175,-14.294,0.5742691299999998,3.4936023250917674,8.0978,-9.5853,1.13817834,4.8483977003060765,12.235,-7.7029,-0.08996204849999997,0.7565886009106063,1.7336,-1.4515,-0.43272895,1.2337021293305344,3.4263,-2.2681,0.0075440790000000065,0.5713192322962316,1.4352,-1.6015,5
1.4540144999999998,11.660705393756528,29.929,-16.685,-0.16091992000000005,4.105807215246829,7.5356,-11.732,-0.6206125999999998,6.35630477443636,11.948,-13.926,-0.06885072999999997,0.6380584184203416,1.2216,-1.3342,0.17889839999999996,1.7347859627493245,4.5839,-2.8906,0.006935021000000001,0.7051227699634933,1.4498,-2.073,5
-0.20564890000000005,11.1258040743919,30.657,-15.981,-0.574074992,3.6579827604058095,6.9434,-12.572,-2.14238494,6.719238618355532,11.216,-14.879,0.10884843479999999,0.6288192627455327,1.5295,-0.97503,-0.06045134000000002,1.900568148707586,5.0091,-2.7312,0.03049911499999999,0.6337919684053306,1.2531,-2.1744,5
1.4077715500000003,10.422505836451789,30.421,-14.107,-0.80904634,3.6907038823237173,7.421,-9.0934,-3.6367168800000003,7.057177367749772,7.8248,-25.574,-0.016847678000000005,0.5455953181516117,1.0298,-0.95181,-0.06549208999999999,1.980521414337206,5.9926,-3.3555,0.012578108999999987,0.6324557571318731,1.8658,-1.7639,5
1.4290126000000003,11.871620235761105,31.116,-17.105,-1.1651215200000002,3.5455291782832896,7.3294,-11.678,-2.8707131000000006,8.30572151725236,8.2646,-26.564,0.03799621,0.5503797727310119,1.0091,-1.162,0.1281189,2.292789038097164,6.1789,-3.0904,-0.091377898,0.6533954705692426,1.4669,-2.0034,5
0.35817409999999994,11.469410591204442,30.856,-15.486,-0.819554909,3.2863535336646006,6.514,-11.486,-2.8428317000000005,7.289673467381132,10.546,-20.555,0.03780087,0.5999614333046104,1.2174,-1.1284,-0.0009785400000000078,2.142707853452344,5.9926,-3.1105,0.030981695000000004,0.6230146235890168,1.2262,-2.1268,5
1.1449648,10.475143778850914,31.069,-14.765,-1.0659346199999997,3.570023176211512,5.6622,-9.5699,-3.79545826,7.139608499640246,10.553,-20.553,-0.11961857029999999,0.600652913599995,1.0726,-1.0929,-0.19692385,2.0219087385245573,6.4013,-2.711,0.012980290000000007,0.5679973591794473,1.5518,-2.1659,5
1.6932018585858581,11.685521995652987,30.932,-14.151,-0.89565102020202,2.720837622798001,5.2004,-6.5423,-2.4497105656565656,8.010440722156343,12.008,-24.502,0.01393987979797979,0.6364308564970201,1.251,-1.066,0.16938261616161618,2.2031400620669865,6.3371,-3.0378,-0.016679686161616157,0.5782849131003553,1.4309,-1.8641,5
-0.35336310000000004,10.46012949266338,30.484,-14.554,-0.19944956000000005,3.01020194112561,6.7662,-8.5419,-1.9097244599999998,8.576358172344193,16.966,-25.865,-0.11746399999999997,0.7067682567771261,1.1013,-1.4057,-0.16229200000000002,2.1645964856370674,7.4697,-3.5766,0.10811131000000002,0.6315921141500896,2.2299,-1.9906,5
1.3223469,9.729536476909914,29.807,-13.135,0.12078265999999999,2.970258200283334,5.4281,-8.5685,-1.0743884300000002,7.977951654843701,14.26,-25.154,-0.152636546,0.4979605310802197,1.221,-1.432,0.008072199999999972,2.0932446111105727,6.422,-3.6475,0.04614433199999999,0.6654749614522115,2.0173,-1.6241,5
0.42020729999999995,14.411430936584166,30.625,-20.407,-0.00019497000000004802,4.159905931429997,9.5249,-21.501,-0.6096654205999998,8.16747266211581,29.955,-20.086,-0.031219130000000005,1.135026960220072,3.2143,-2.7264,0.09961939000000003,1.9385872855929405,3.9117,-4.1151,-0.076631531,0.7726334896143753,1.9708,-1.7884,5
-0.41232915000000003,12.695958980074717,32.142,-20.508,-0.13262353999999998,3.9536301827816147,12.54,-11.328,2.1233885999999997,9.252867099981454,31.471,-20.764,-0.04103147999999999,1.1347816123865133,3.1013,-3.0165,0.23556151599999997,2.539227682262604,4.3979,-5.9086,-0.030724919000000003,0.7643841910143288,1.4644,-1.7151,5
4.2362322,13.675615068178208,33.515,-24.359,-0.5776158170000001,5.272802396331604,13.763,-21.827,4.294716899999999,11.268394757457079,46.588,-32.091,0.08738478,1.3821153271428601,4.1471,-3.4936,-0.10690116,2.698841301723138,5.5891,-7.6294,0.02619487999999999,0.8558308031631453,1.9336,-1.6987,5
2.89949419,15.246362205025843,34.336,-22.005,0.89142438,6.770936194604114,30.137,-12.246,3.7810390299999996,10.349745145480183,41.763,-31.577,-0.06552786,1.4264752089006103,4.0145,-3.2315,-0.11701555000000002,2.6613453548939496,4.3607,-7.9862,-0.021556999999999986,0.912851474501474,2.3483,-1.9015,5
1.6306348099999999,14.513954246942408,33.998,-22.13,0.35015710000000005,5.812871267076071,17.058,-18.366,3.8829398,11.958058325291642,39.783,-25.48,-0.009687811600000016,1.4544183329035694,3.7592,-3.3665,0.023499960000000014,2.8688691438296305,4.5983,-7.7662,-0.022839619999999998,0.8867680931529716,2.0252,-2.0615,5
2.183248114,14.386535803441177,34.219,-21.215,0.5160757100000002,4.8999372940518136,16.104,-17.509,4.074980870000001,9.326889527379963,37.309,-19.977,0.14349252,1.258242941866956,4.3866,-2.5474,0.3004658,2.483892404555082,4.6588,-6.1035,0.035541430000000006,0.8448513322033426,1.8963,-1.5655,5
